team_id,context,second,entropy_standard,entropy_lsh,det_standard,det_lsh,rmse_standard,rmse_lsh
S1,surgical,21,0.7297981142688573,0.6850472935208134,0.8155340837720566,0.8320276194483378,0.2370795191522052,0.20359754907516217
S1,surgical,22,0.7545727788573648,0.7566898734930483,0.8474692195681043,0.7723013586364504,0.23240099609723944,0.3097558571475191
S1,surgical,23,0.7320272213776138,0.7601900363648679,0.8022911320712928,0.8747417095895499,0.3099746711273887,0.3066269123268628
S1,surgical,24,0.7631275806420518,0.8236779701380799,0.813759955572345,0.8264152368608318,0.41042362801064103,0.3751632372800483
S1,surgical,25,0.8471450458695637,0.8299695727239047,0.9501115336954199,0.8900814067905236,0.5156018647974938,0.4637543436875715
S1,surgical,26,0.8418856883797164,0.8079955430131417,0.8638147694390712,0.9275921678223604,0.5085844625977092,0.5063153458541961
S1,surgical,27,0.7657946606837198,0.8007770180744169,0.7840799385642081,0.7730155075722577,0.52432387970524,0.4997004752357269
S1,surgical,28,0.7310031354124267,0.7132875544361197,0.7295553078836376,0.8007073846156956,0.6527469253364027,0.6426278323216862
S1,surgical,29,0.6188697575036676,0.6180089036216966,0.7244796603030181,0.7355237323941762,0.4960705411146858,0.5703467826534855
S1,surgical,30,0.5978291789157342,0.5442689196791999,0.7199847387427981,0.7130826935146934,0.5820514935156578,0.5236686978594028
S1,surgical,31,0.650226164653586,0.6374504153917733,0.7301875533781926,0.7585909720060515,0.6471838826774483,0.6189470850851506
S1,surgical,32,0.6801578351963559,0.729624211387348,0.7561897768418104,0.7730905517989575,0.5844255860939744,0.6708554964084437
S1,surgical,33,0.6356074422179157,0.5743690189459406,0.7243875318302764,0.700612528068326,0.5321481990642392,0.6355837836325646
S1,surgical,34,0.6655677412353564,0.6029461308167982,0.7229648828134912,0.6208200200926729,0.4849712353955405,0.5486501723605242
S1,surgical,35,0.6137846563542563,0.6018743642142665,0.8024588186885603,0.7299356138335603,0.44000924872382763,0.41723146029355224
S1,surgical,36,0.6195378206272542,0.6475643731813244,0.6654077662910987,0.6758028128691571,0.4112800472911351,0.44381520309187006
S1,surgical,37,0.639716675136826,0.6707274993223523,0.6484774728565993,0.6908141409297522,0.46917619925128745,0.4510707208104427
S1,surgical,38,0.6386934787336499,0.6713615223195845,0.651324365260922,0.7242698540060178,0.5341204384345166,0.490586569652392
S1,surgical,39,0.6583056376876739,0.7322528194091582,0.5671524372930552,0.6275652352498027,0.37451737974220883,0.3897581426450973
S1,surgical,40,0.786949174674081,0.7881912543031645,0.46227668557849977,0.526050335226443,0.44341224025925996,0.38898298545409915
S1,surgical,41,0.7194453501708926,0.6536770551618707,0.5422268859377894,0.5647002288638098,0.4429267927830591,0.5675063889065004
S1,surgical,42,0.7130686750976205,0.6611910571695312,0.6558930400432559,0.6205664888219685,0.5583230759165875,0.5755853702494418
S1,surgical,43,0.6172437507391729,0.5653198601918882,0.629856160027262,0.6759742284058504,0.6047755954351721,0.5312013787416321
S1,surgical,44,0.6611354167808615,0.6741613331220003,0.6852985319745054,0.6930787087383039,0.5307341423543515,0.634037262915933
S1,surgical,45,0.6436239240261542,0.6037548834701042,0.6199884972413828,0.5874043066435759,0.47229318338584153,0.4453714832531009
S1,surgical,46,0.5876564229323368,0.6154467437159757,0.6533076239984704,0.7200965395470024,0.3569666112796838,0.4459584708719634
S1,surgical,47,0.609182407961804,0.6481042092717594,0.5250208227078563,0.618821894053602,0.24341104301852812,0.3010968952444236
S1,surgical,48,0.554209432617449,0.6080134048559866,0.5970092347513171,0.6590881115802397,0.37871015395954005,0.42733726357737833
S1,surgical,49,0.5553422671114582,0.5194679540868749,0.5029572980534357,0.6267824729931165,0.27082244269534045,0.22803898349203705
S1,surgical,50,0.5306550678169846,0.60456985991746,0.5220400630560877,0.5334050643408932,0.04086330641606903,0.13600276740329859
S1,surgical,51,0.5934734326293535,0.5563143243301824,0.5259647753229064,0.49146466650324677,0.28560477499252773,0.24634819108807704
S1,surgical,52,0.5623330529416743,0.5781309637092754,0.5201159893133578,0.4668897734959028,0.3334668214998752,0.2366625295133953
S1,surgical,53,0.5249539443233693,0.4766227832544364,0.589644824249467,0.6261580812395994,0.44000560713412945,0.4657651318097553
S1,surgical,54,0.5031500958224346,0.4277025793638533,0.6740605200930241,0.7601669073924912,0.4411157261086559,0.5026066171219904
S1,surgical,55,0.3827688893560354,0.378982732782865,0.6277638405456483,0.6183091083555454,0.6177361974491978,0.6111036533428628
S1,surgical,56,0.4812999104776882,0.48286947910234085,0.5514223582949972,0.6687658690365378,0.6072788869622289,0.5292390818008657
S1,surgical,57,0.49266438503815746,0.5549399641888969,0.5859222540083745,0.5176857418065736,0.57321015066646,0.5540616787784383
S1,surgical,58,0.4837649135071081,0.5641696379582339,0.5874817870991128,0.5706392580837434,0.41350840813947515,0.5006896209706617
S1,surgical,59,0.4086778883670334,0.4169608899059052,0.6982745701442895,0.5679728924794201,0.5104025905966145,0.4813632473374907
S1,surgical,60,0.3447981368330993,0.2997406379542529,0.7593682026285791,0.7485709358305946,0.4013668510032237,0.36064573792559296
S1,surgical,61,0.3719755380031644,0.364509639844697,0.7622766404363512,0.7836351300142362,0.45487162171481993,0.5842351648508455
S1,surgical,62,0.3117610305435454,0.41904978666601167,0.7496329244518471,0.7446857170777171,0.38079750714792004,0.47479559219431683
S1,surgical,63,0.34677473430159705,0.35155300728407235,0.8494119022252906,0.8405258886992657,0.34074009080214324,0.3649622986444829
S1,surgical,64,0.4417370900398718,0.467282474522444,0.8020929941039101,0.8165310625362361,0.3669278170648391,0.3052050070376236
S1,surgical,65,0.461648602259531,0.547136711770462,0.790892833607337,0.8318586895955528,0.5106372560963116,0.4962109754152433
S1,surgical,66,0.4842871903826862,0.4279842648632736,0.7221563989840507,0.7321631310983501,0.483538369276883,0.46959445886866363
S1,surgical,67,0.45296562484504543,0.4686736853132615,0.6129167080388772,0.7265423548124519,0.44348843135167665,0.46572319625734604
S1,surgical,68,0.4768268160200909,0.5302783793717696,0.6065428717040187,0.6085967839665977,0.5888248720221455,0.5083699635691131
S1,surgical,69,0.5140208943203906,0.5514646258482199,0.7218512426730823,0.6837928682983427,0.7974330380742316,0.7369771230165565
S1,surgical,70,0.4967844307477016,0.5951258532370219,0.5825384888223238,0.6759313454981389,0.658206472180238,0.7702249129338881
S1,surgical,71,0.5101041310662675,0.546970604439356,0.6853287979706111,0.5960693088778266,0.6973751515329616,0.7598393343229894
S1,surgical,72,0.591889743182072,0.6604962654572352,0.7198656573142126,0.7456122857820998,0.5677968352007955,0.5300008002903456
S1,surgical,73,0.6989544992974033,0.6728936152425327,0.6484887702222829,0.5929763133397334,0.6066593738728372,0.6421301417994905
S1,surgical,74,0.6341812760430598,0.6274534850040945,0.6010873860564168,0.5959840871432558,0.5954584454684384,0.5840770992555304
S1,surgical,75,0.6185578099610518,0.6952967368608232,0.623055359481252,0.6084796362758638,0.6561432371342147,0.5133363213377828
S1,surgical,76,0.6495615161619641,0.730942706477009,0.6565006198196476,0.647380717775081,0.6145056354984179,0.572777973535569
S1,surgical,77,0.7448861674586302,0.7570997587102654,0.7191529360322478,0.6755778963286131,0.7452089154772912,0.7623291299883859
S1,surgical,78,0.7299590491308724,0.6730906536717755,0.6318652373919417,0.637637635730493,0.6461995250572857,0.5020431871552737
S1,surgical,79,0.744535802245017,0.8001006255436075,0.6126449411620547,0.6225679118549181,0.609806517187079,0.6935554424343283
S1,surgical,80,0.6908446432049203,0.7436263656365765,0.6024257637947494,0.6291582099291441,0.43609383710432115,0.5301332218780993
S1,surgical,81,0.6496902616558069,0.6414410588267888,0.630469289341259,0.6256838731778614,0.2890879376091935,0.2548696126304981
S1,surgical,82,0.6360517495693795,0.6277464982819146,0.6090835221376467,0.6646768341050713,0.28869497491638463,0.22456836586613552
S1,surgical,83,0.6248224806975485,0.6653078897054885,0.6586616322115855,0.7072165971934015,0.3962330305053308,0.3827781651494851
S1,surgical,84,0.6292699078086138,0.6673279669453506,0.6154693118160992,0.6662550763196605,0.3394162379875901,0.17476509579028812
S1,surgical,85,0.5760015523346131,0.6401900554568322,0.6156342870124288,0.658204610613069,0.2069769930922537,0.2941085821879571
S1,surgical,86,0.5588993362800845,0.5451299240167748,0.6819640158658324,0.6751956708617064,0.20858368238443203,0.19173315194598833
S1,surgical,87,0.5928355395742279,0.5143811111166674,0.600541522331874,0.6124507399160768,0.22736954673308113,0.22396816113459173
S1,surgical,88,0.5733379952974207,0.6587305786764084,0.5623027760896826,0.5670050565724569,0.33159720100021367,0.2988081102327606
S1,surgical,89,0.5716609130986556,0.5848361727097943,0.5910965404842697,0.6677724579581772,0.30250280097257937,0.2747236094598494
S1,surgical,90,0.5764274045503821,0.5637723108285725,0.542524019254165,0.6031223399093506,0.20914514705547943,0.13885039557501988
S1,surgical,91,0.6396926171766856,0.5582291754972684,0.5170785836518188,0.5246296859423311,0.3325855587740729,0.18915560307447446
S1,surgical,92,0.7176261766294982,0.6761416297710157,0.5825673980127807,0.5488712937530632,0.25756244095786385,0.3459728607544479
S1,surgical,93,0.7067446854791203,0.6640656100412425,0.6144568586584396,0.7109781460377141,0.3270549358285117,0.29814278001454486
S1,surgical,94,0.7249924971490497,0.6119691643237968,0.6706948228348881,0.7397471396893243,0.4738665236085834,0.4973242520374645
S1,surgical,95,0.6757600811007516,0.5770475458867995,0.7519753377080868,0.7788149789807312,0.41554170158408277,0.4089977963660982
S1,surgical,96,0.6605750316355467,0.6678794159431224,0.8230754536945967,0.7610024823684141,0.4535930215107859,0.41356705882993455
S1,surgical,97,0.679475214961885,0.6628264387101176,0.8636471465973136,0.8327253027136916,0.47551111295300097,0.3391439682887505
S1,surgical,98,0.553157117175364,0.49232904843065217,0.8451138695371468,0.8394965426522624,0.32824115889579314,0.38873139251776023
S1,surgical,99,0.5591101187509453,0.5149510090433037,0.8548936696924537,0.8611807256333815,0.32569286657525387,0.29166534231371244
S1,surgical,100,0.5734299619670804,0.6514135568395643,0.7960080754626929,0.8491942323921503,0.3471934359147988,0.3618325401730492
S1,surgical,101,0.581137930094744,0.6117781967094691,0.7859583375448078,0.7213964053060863,0.2587702532795566,0.39346474891716127
S1,surgical,102,0.7133104813401886,0.646806341361923,0.8857602916179327,0.8924899111061041,0.4278534069359361,0.32263866815761755
S1,surgical,103,0.6734702144354697,0.685480713102351,0.8691870690929347,0.8987000603447555,0.5564947251478312,0.6554187457435345
S1,surgical,104,0.7085344554191351,0.6199939351518249,0.8928591099834462,1.0,0.5565004490202187,0.5655378990083912
S1,surgical,105,0.6990785816138855,0.596306948886741,0.7900685441576059,0.771798081002262,0.26417126992505485,0.2718924877088813
S1,surgical,106,0.655524747802823,0.7620570536236806,0.7384844800627673,0.7100927176411315,0.3087264054435259,0.24348309591795184
S1,surgical,107,0.6738108606789838,0.6171189267136397,0.7961158079967264,0.7127577541594394,0.2241109676486496,0.24618711187993284
S1,surgical,108,0.5550981956618877,0.6577012140574067,0.8660209628263609,0.9744386562700923,0.07561683028562424,0.07007088127385291
S1,surgical,109,0.5722156800206334,0.4889623722133666,0.8764996325516677,0.8727598265847052,0.08322149272544085,0.128725353923214
S1,surgical,110,0.6141040440284291,0.6426456213104859,0.8382491071034224,0.7662900994913368,0.06912132585171732,0.09257309413254527
S1,surgical,111,0.6085876092750026,0.5586097279860486,0.8092228099274633,0.8565793547080646,0.18606640091167978,0.14011932928574272
S1,surgical,112,0.48277924580997994,0.5243933577062565,0.7820222139491324,0.7319906944558315,0.3555177235372566,0.5653025092859597
S1,surgical,113,0.5460359196774005,0.5011206878384633,0.7827360626874094,0.8182964335282473,0.6222509863946091,0.4677478202287885
S1,surgical,114,0.6718613733608857,0.6677741913177744,0.7924706987331824,0.7288523082959121,0.5581720793054978,0.38466340731652693
S1,surgical,115,0.6518842038838456,0.7761521247392698,0.8148015095905514,0.8222232074962591,0.5896328839163922,0.4937616633025024
S1,surgical,116,0.7018539489972988,0.6683586697355928,0.8595724029004002,0.8756042194060313,0.5404139374300161,0.4843914331260589
S1,surgical,117,0.7135583160375841,0.6933050401703907,0.7046405334183543,0.7743613935473188,0.4544659152539238,0.39901360696015176
S1,surgical,118,0.690223613216226,0.5934559007746274,0.7261018774177378,0.6800875831269081,0.4473123320695265,0.31637103722107945
S1,surgical,119,0.6482955584758014,0.5871777129269904,0.6390802134236588,0.7464866682248279,0.35377483459034775,0.36609413964124127
S1,surgical,120,0.6492793783993889,0.6937479020840024,0.6434606790068518,0.6243364681082446,0.2724803334023758,0.3256652166422933
S1,surgical,121,0.6130619637102154,0.6892586217083045,0.6562532138460302,0.6131685168380628,0.19991066132076427,0.27828746985530706
S1,surgical,122,0.5444570981553626,0.5333278239517225,0.7464414582205079,0.6864262534520409,0.21069809255791533,0.34653711759282757
S1,surgical,123,0.41401927726751986,0.41698090690042766,0.7761142982779184,0.6996711992690436,0.3656492648827267,0.33564677823389977
S1,surgical,124,0.4773712295570263,0.5156746028676406,0.7675388799057811,0.9054044926472841,0.41871135957073696,0.35817965143778224
S1,surgical,125,0.47892541895656376,0.4357365343557479,0.814381874222177,0.7932191415498631,0.08220210935709861,0.1472406989301948
S1,surgical,126,0.45168614598049983,0.47688422352564047,0.7862485598969671,0.7179480697287443,0.21218559836065745,0.3010999749767371
S1,surgical,127,0.44078427559771954,0.5221805903327512,0.8254690924823227,0.8990350570247327,0.30498905345601435,0.21628203480718688
S1,surgical,128,0.40879249456510375,0.4292320654057782,0.7534164769706702,0.7052114753864286,0.22922984870647187,0.34890876824270645
S1,surgical,129,0.4181330185645252,0.37217600550003554,0.8431847450178213,0.8015155504740981,0.39851451384401976,0.48800883371876663
S1,surgical,130,0.43119626632222474,0.45852556187226035,0.8179282344332607,0.8581592103845833,0.4005305915615878,0.3391481138127406
S1,surgical,131,0.5433606738774238,0.6097737085360329,0.8436319328480814,0.8082837493882773,0.4786102416924489,0.4511341156280909
S1,surgical,132,0.6196673570679352,0.6176272449226903,0.8587346233693968,0.8698091145894278,0.4015434775147765,0.3797376669672836
S1,surgical,133,0.7126628980119535,0.6610795204598008,0.7167070173632106,0.7353669758988682,0.3927824087506031,0.3848604704405276
S1,surgical,134,0.6859152102298287,0.7112175423723688,0.7763232734858431,0.729446895136833,0.3796022786531627,0.26174113983978275
S1,surgical,135,0.7370128076848405,0.6723405307037273,0.7802844758498099,0.780276173199818,0.38441294801081954,0.46376990098293325
S1,surgical,136,0.7164204986806725,0.6962894424745664,0.7084845888490703,0.7303949240021828,0.4037033204155634,0.4615819907218701
S1,surgical,137,0.6118339973512077,0.6560709557922325,0.7674521239213642,0.81124155124357,0.4837750058369195,0.5274223193787926
S1,surgical,138,0.5625957057816077,0.597501034733032,0.7746867084947197,0.7484120337699313,0.4696780993317899,0.4481761185299389
S1,surgical,139,0.6302964621043737,0.5822212892821322,0.679574524808583,0.6616591522615693,0.4338147326361707,0.42793528595652236
S1,surgical,140,0.586488967709609,0.5480329618765198,0.7077789921388408,0.7916349637290269,0.3491800785376494,0.3684089147618544
S1,surgical,141,0.5338848390599898,0.5703723574806754,0.6778153646611459,0.7325114005340723,0.4740448422934118,0.5171663246813977
S1,surgical,142,0.4511342872818815,0.465489861542077,0.6435581400045103,0.6249176304069866,0.49746918220175884,0.4726116771993212
S1,surgical,143,0.5698081215343156,0.5939426559901922,0.6900082654152606,0.6387029631900187,0.37922163976659734,0.3903396197464731
S1,surgical,144,0.64049422869271,0.6438385145037866,0.6672136853412926,0.697381408001311,0.624240177567656,0.7366069208830882
S1,surgical,145,0.6312875796461118,0.44569401134083353,0.6831068693659438,0.6991002940513033,0.6808183916751074,0.49417005126235336
S1,surgical,146,0.543862395123037,0.6002333525462674,0.7425032976210807,0.7746957657315077,0.4717819445588053,0.43408558004646275
S1,surgical,147,0.5579948013283679,0.5872472959316335,0.8386781140752635,0.6802664612291742,0.25657154477898947,0.3368980930917461
S1,surgical,148,0.5905489259168162,0.6962167197667517,0.8485971903418265,0.8169974041157053,0.2275006960435845,0.18373337385226424
S1,surgical,149,0.6580226552694067,0.6884040697908369,0.7757462857864789,0.8829654314831237,0.3274542083320272,0.41097342117129965
S1,surgical,150,0.59482289796685,0.5738598716473833,0.8166264652855915,0.7256870236585657,0.34585809914807225,0.38887404983259766
S1,surgical,151,0.7151330088385148,0.6476009503391505,0.8039767303886507,0.7684687268127222,0.3967098013566598,0.32730386882320334
S1,surgical,152,0.64040723454467,0.5804279065478201,0.8527266865650431,0.8685197771103907,0.3131890391083349,0.33966923623769396
S1,surgical,153,0.6818927218341828,0.7422302467395745,0.8670302081558892,0.9117784443309818,0.38159808153318225,0.45155008564732035
S1,surgical,154,0.7583671802102294,0.9092362750120446,0.8268013561876483,0.8243588849840973,0.3664582473474477,0.36386558208816616
S1,surgical,155,0.6930617525962427,0.7431950063760991,0.7656641833113249,0.8146810254762217,0.31495500237610774,0.3601440579513616
S1,surgical,156,0.7132253495826603,0.8090711920786561,0.7959810667243902,0.7491287882140684,0.2555955743817022,0.21699471804864168
S1,surgical,157,0.6495665039827506,0.6784360869984776,0.7867215564400025,0.8268067213040639,0.3519372745498248,0.2678314588888069
S1,surgical,158,0.7662469647828204,0.7549455287240633,0.9190473488911456,0.9293089865254137,0.42582613643518447,0.41655126010578314
S1,surgical,159,0.6344653981815264,0.6302219984266773,0.903092050984911,0.8311637493510541,0.4839833501629301,0.44043091601572715
S1,surgical,160,0.5155775794931992,0.6449235154450635,0.934972671216912,0.8497136882618781,0.23045414616805687,0.30537517117429513
S1,surgical,161,0.5078910029676089,0.5397491241078165,0.9679306719198081,0.9152843603667895,0.20711381973194434,0.24301449408153789
S1,surgical,162,0.5348757313263113,0.5810573971632939,0.9935051910160825,0.9674410494557544,0.15324692654975056,0.17458941370137976
S1,surgical,163,0.5490022186945256,0.5715962853458942,0.9477289344144418,0.9900035864128207,0.3213618226919161,0.36514971118621004
S1,surgical,164,0.5603017749723481,0.5797076625308965,0.9867217468465439,0.8891782735348125,0.11922966168169043,0.31226852600353505
S1,surgical,165,0.5808767550985555,0.5373460538699604,0.9016550899577223,0.9816402414819312,0.17165759154865112,0.17920827282625254
S1,surgical,166,0.5790233903191668,0.5365089719879033,0.7680816692565904,0.8121714382400536,0.20001231893440888,0.29777663619817035
S1,surgical,167,0.4240878049425853,0.4501306222485713,0.7212586781377371,0.7269466735100867,0.31922897997117355,0.4285340054524879
S1,surgical,168,0.41711920813075387,0.3800955735711241,0.779477599107485,0.7024887050777916,0.4373205046222719,0.44134250473599973
S1,surgical,169,0.40227770775054367,0.3817547437727673,0.6890599510227512,0.7519271629635399,0.5605458128324119,0.5111429968855918
S1,surgical,170,0.38549982393340243,0.4806610319083449,0.7928393467841901,0.7176795898334878,0.6788416605292426,0.5460086151026594
S1,surgical,171,0.43016207938812756,0.46079503490123574,0.771666122431021,0.7433379218008456,0.6778006283107727,0.5971262219793085
S1,surgical,172,0.47258739920785314,0.48746359870488787,0.720203655667987,0.7421212046407694,0.7319754501428631,0.662750763130207
S1,surgical,173,0.49489731353285654,0.47134234953884013,0.7341707666833812,0.7436577391259099,0.724011900424258,0.6294528803654597
S1,surgical,174,0.54462825837907,0.6413179943487073,0.6356024285363046,0.6779949221832814,0.6121404814537481,0.5553459452411956
S1,surgical,175,0.6067009381382529,0.6282108949393483,0.5716837811817607,0.5733051984025059,0.47432602126409623,0.4565926827410753
S1,surgical,176,0.5441556948916507,0.5848101689516453,0.5813855691274873,0.6274947077603903,0.5032099776582716,0.45678847722997307
S1,surgical,177,0.5979259495143961,0.5484696129426452,0.5291842498751888,0.4748934736349761,0.4199339002097927,0.3252293855171416
S1,surgical,178,0.5905247028820979,0.5591068918357532,0.6064112874084926,0.675704817304329,0.5080824699094646,0.5589932250116321
S1,surgical,179,0.5864002326291419,0.6712106947976577,0.5400247252078857,0.6196527955432368,0.46456293344803673,0.3898579891160043
S1,surgical,180,0.7260712844465693,0.7435276689188407,0.5076850955394395,0.5681853963990453,0.46182419220258447,0.39725360861610215
S1,surgical,181,0.6491209276839204,0.7396061299457976,0.44971420729964773,0.5236169468818446,0.5755190998760501,0.4503601095730457
S1,surgical,182,0.6696430677316754,0.6607830017694025,0.4742042357460935,0.5259805476251557,0.6124398960170832,0.5809146917877341
S1,surgical,183,0.6837245870885861,0.6201560879669429,0.5585758671763486,0.6032851724246233,0.6673891275735986,0.6599504550013338
S1,surgical,184,0.617863756397073,0.5942785519273515,0.5800442587339733,0.5387691764224446,0.5411026799182372,0.5748598438560792
S1,surgical,185,0.5867551716385261,0.5960056917059475,0.7120548237214087,0.6747693272782767,0.8499850249322841,0.8008751564351844
S1,surgical,186,0.5156620941000614,0.5753524371060728,0.6835933072923474,0.7245093109910201,0.6897983308964734,0.5228236707439429
S1,surgical,187,0.5678184220509527,0.6388497643528053,0.679144249880796,0.5980874227305393,0.6115289436710252,0.6283651508224886
S1,surgical,188,0.537890252793544,0.49845476953714485,0.6492276334689935,0.7382329730273611,0.5449166602063555,0.5599611305347687
S1,surgical,189,0.5221784445618554,0.5582462269349482,0.6832574946778477,0.6966634929072679,0.5534778108517104,0.5653229619008882
S1,surgical,190,0.49189279123791274,0.5201088343863088,0.7415592697719187,0.7301092913988166,0.6344769727405144,0.6226657472828729
S1,surgical,191,0.6258837925888201,0.6458784557050674,0.6675040853209132,0.6584870204246168,0.5616920247338713,0.4855241425949671
S1,surgical,192,0.6400062085553265,0.6498024099497279,0.6773446146197727,0.6906733058901449,0.3952745467655652,0.4752012652825698
S1,surgical,193,0.6254814837561139,0.6184285169676419,0.5941778096127436,0.5604142960511114,0.36123910824602545,0.4531792180212133
S1,surgical,194,0.5677240514777494,0.593377706197228,0.5877794446442499,0.7068037736721613,0.30712595203385396,0.305289131237359
S1,surgical,195,0.5055864865437774,0.48519421172605987,0.6351676766322544,0.5752868592533918,0.38008249255266086,0.4116021777417059
S1,surgical,196,0.5049606116893384,0.5350796063651923,0.6855363417257245,0.6273625290501411,0.2090994396745756,0.201212657814406
S1,surgical,197,0.4899243472832284,0.514809268783908,0.6011889433108691,0.6434427635215374,0.3235809467260082,0.32079677662594963
S1,surgical,198,0.4947462092999164,0.5148254305039445,0.6058575175665102,0.7137671850449208,0.3175707208307404,0.3567878133370014
S1,surgical,199,0.4676933735196825,0.47229377612852796,0.7108123359266214,0.7940847282480167,0.3303516172835907,0.353197351445803
S1,surgical,200,0.5355799910117016,0.39018825923311706,0.6410449836727842,0.7010004246500997,0.4347882707569545,0.3396694017531037
S1,surgical,201,0.44171615891002086,0.4732547589388306,0.564372215584336,0.6305997694553511,0.3709870565135078,0.40075634081191164
S1,surgical,202,0.5032957715268459,0.4604382898016086,0.5903841739077225,0.7266253794954852,0.2961732337712309,0.2881662535589892
S1,surgical,203,0.559134423586838,0.5854679885667016,0.6821929269239292,0.6850187716592647,0.31187408035126096,0.4588464402307528
S1,surgical,204,0.6640822654780126,0.7220466434211172,0.6619535017071684,0.6307584145044346,0.35082987373871993,0.40598987023705746
S1,surgical,205,0.6469190999303147,0.8015468537881372,0.592146921603061,0.6097622257380739,0.4231487100701885,0.4317178004920127
S1,surgical,206,0.6548081978570938,0.6072225314900088,0.5395051764759711,0.564527622450342,0.4760727253539902,0.4690417249225097
S1,surgical,207,0.6149127145139598,0.6836012249553229,0.5686225302102224,0.5678993676550055,0.49662428268214753,0.5556821856320304
S1,surgical,208,0.5154939280857342,0.5322821793124225,0.5541134314559204,0.5973884856818881,0.5713195150506922,0.5219960408930772
S1,surgical,209,0.40167229659189735,0.4360227585810177,0.6507999675110807,0.5932773203483181,0.5062367221210039,0.556369955974199
S1,surgical,210,0.4725911513777661,0.47155486086401344,0.6318438008314293,0.5584515139348938,0.337979115585937,0.27616529208856855
S1,surgical,211,0.4931131023806194,0.5719550672345985,0.5288265400266037,0.5676397962627674,0.2920197629560053,0.376672747554345
S1,surgical,212,0.5167463389921123,0.4402206900742207,0.5608356238972022,0.5885162543358349,0.3574229968146882,0.38438683424279446
S1,surgical,213,0.5000396703062587,0.5250698352782528,0.6291772109997856,0.6409854327277476,0.2694138172442345,0.2673016132384438
S1,surgical,214,0.48333913634837095,0.49668792248110966,0.6302812501182428,0.6158449204554985,0.32359970125659193,0.2481721532982138
S1,surgical,215,0.3611707670151869,0.4181404914311877,0.6174188993633613,0.6260110424187998,0.30977155811960055,0.20214296253394973
S1,surgical,216,0.38742787831108083,0.32394933829355244,0.6467499159710564,0.677003329553332,0.39638359618157876,0.3091606772298015
S1,surgical,217,0.4991696638078083,0.5922078963239329,0.7344019448268545,0.6986145626687907,0.4481592683831482,0.38330237917627996
S1,surgical,218,0.47628535582133896,0.4845122922926964,0.7488283371465907,0.7796454328242874,0.41470298617316315,0.44836278897643184
S1,surgical,219,0.4957240264796888,0.5048059130104902,0.6391848423154436,0.7043583940143813,0.4206129417089385,0.23486502788273705
S1,surgical,220,0.4414673558117912,0.42968866376097814,0.6677881782148173,0.6288131936274017,0.2569224159513556,0.30980990799604813
S1,surgical,221,0.5137130249838195,0.5951103048949373,0.5781351726947164,0.513453332976342,0.4995085507942464,0.4604949849205271
